ID Centro comercial,tipoCenCom,nom_CenCom,cod_postal
MO60TORAYYTSGSMOPO6200.0,MERCADO PUBLICO,MERCADO 60 TEPITO ROPA Y TELAS GRANADITAS,6200.0
PADLAOCOYYPACL6060.0,CENTRO Y PLAZA COMERCIAL,PLAZA DEL ARTESANO,6060.0
EOCLYYDESSSNNEEOCLYYDESS6010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,6010.0
nnnn7187.0,,,7187.0
nnnn9969.0,,,9969.0
EOSNNEEOCLYYDESS6470.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SIN NOMBRE,6470.0
SNNEEOCLYYDESS15100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,15100.0
nnnn1538.0,,,1538.0
nnnn13320.0,,,13320.0
MSLAVDEOCLYYDESS6080.0,EDIFICIO COMERCIAL Y DE SERVICIOS,MESONES LA VECINDAD,6080.0
nnnn7570.0,,,7570.0
nnnn15260.0,,,15260.0
nnnn9444.0,,,9444.0
MO11COMOPO4120.0,MERCADO PUBLICO,MERCADO 171 CHURUBUSCO,4120.0
45EOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,415,3100.0
nnnn7869.0,,,7869.0
SNNEEOCLYYDESS6010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,6010.0
MDMOMOPO6020.0,MERCADO PUBLICO,MERCED MIXCALCO,6020.0
MOVACAMOPO14390.0,MERCADO PUBLICO,MERCADO VILLA COAPA,14390.0
ANCSANMOPO7580.0,MERCADO PUBLICO,AMPLIACION CASAS ALEMAN,7580.0
nnnn5620.0,,,5620.0
MOCO34MOPO5500.0,MERCADO PUBLICO,MERCADO CONTADERO 394,5500.0
MZDELATEMOPO6300.0,MERCADO PUBLICO,MARTINEZ DE LA TORRE,6300.0
MOPOSOSNLOXLMOPO9130.0,MERCADO PUBLICO,MERCADO PUBLICO SEDECO SAN LORENZO XICOTENCATL,9130.0
ELSNMOPO9410.0,MERCADO PUBLICO,EL SIFON,9410.0
MOCLMOPO9140.0,MERCADO PUBLICO,MERCADO CHAMIZAL,9140.0
SAMAAAMOPO9510.0,MERCADO PUBLICO,SANTA MARTHA ACATITLA,9510.0
MONOBSMOPO7990.0,MERCADO PUBLICO,MERCADO NARCISO BASSOLS,7990.0
MOCALLNO50MOPO7464.0,MERCADO PUBLICO,MERCADO CARRERA LARDIZABAL NUMERO 50,7464.0
MAERZODEEAMOPO7000.0,MERCADO PUBLICO,MARIA ESTHER ZUNO DE ECHEVERRIA,7000.0
MOAOMTLABAMOPO4300.0,MERCADO PUBLICO,MERCADO AJUSCO MONSERRAT LA BOLA,4300.0
MOHOMOPO4240.0,MERCADO PUBLICO,MERCADO HERMOSILLO,4240.0
89DECNMOPO4100.0,MERCADO PUBLICO,89 DE COYOACAN,4100.0
MOPAMOPO2440.0,MERCADO PUBLICO,MERCADO PROVIDENCIA,2440.0
nnnn5118.0,,,5118.0
MOVEMOPO4909.0,MERCADO PUBLICO,MERCADO VERDE,4909.0
nnnn4359.0,,,4359.0
nnnn16480.0,,,16480.0
LAWAMOPO14370.0,MERCADO PUBLICO,LA WAFFLERIA,14370.0
MOCSMOPO9640.0,MERCADO PUBLICO,MERCADO CABRAS,9640.0
MOPODELACDDEMOCOUOMOPO9670.0,MERCADO PUBLICO,MERCADO PUBLICO DE LA CIUDAD DE MEXICO CONSEJO URBANO,9670.0
nnnn1820.0,,,1820.0
MOLALAMOPO10580.0,MERCADO PUBLICO,MERCADO LA LOMA,10580.0
CODLJOMOPO10380.0,MERCADO PUBLICO,CERRO DEL JUDIO,10380.0
CNGODEJZMOPO9208.0,MERCADO PUBLICO,CONCENTRACION GUELATAO DE JUAREZ,9208.0
PACLL.MLAAGZMOPO9208.0,MERCADO PUBLICO,PLAZA COMERCIAL LIC. MANUEL AGUILERA GOMEZ,9208.0
MOCNMOPO9800.0,MERCADO PUBLICO,MERCADO CULHUACAN,9800.0
MOJSMOPO9280.0,MERCADO PUBLICO,MERCADO JACARANDAS,9280.0
PAERDLDF77COYYPACL6020.0,CENTRO Y PLAZA COMERCIAL,PLAZA EXCOMEDOR DEL DIF 7,6020.0
MOSNJNPTMOPO6010.0,MERCADO PUBLICO,MERCADO SAN JUAN PUGIMET,6010.0
24DEFOMOPO14740.0,MERCADO PUBLICO,24 DE FEBRERO,14740.0
nnnn7569.0,,,7569.0
MO22LAZAMOPO6200.0,MERCADO PUBLICO,MERCADO 2 LAGUNILLA ZONA,6200.0
MOSAMATN16MOPO7330.0,MERCADO PUBLICO,MERCADO SANTA MARIA TICOMAN 176,7330.0
MONO30MOPO14209.0,MERCADO PUBLICO,MERCADO NUMERO 320,14209.0
nnnn14039.0,,,14039.0
MO23DEALMOPO2719.0,MERCADO PUBLICO,MERCADO 23 DE ABRIL,2719.0
nnnn4815.0,,,4815.0
nnnn15730.0,,,15730.0
BOJZMOPO12000.0,MERCADO PUBLICO,BENITO JUAREZ,12000.0
nnnn7240.0,,,7240.0
PSDEMOMOPO9740.0,MERCADO PUBLICO,PRESIDENTES DE MEXICO,9740.0
nnnn9288.0,,,9288.0
NOOOCO9360.0,OTRO CONGLOMERADO,NOESCONGLOMERADO,9360.0
IOFAMOPO14030.0,MERCADO PUBLICO,ISIDRO FABELA,14030.0
nnnn6725.0,,,6725.0
MO98CCMOPO6500.0,MERCADO PUBLICO,MERCADO 98 CUAUHTEMOC,6500.0
MOMAMOPO6720.0,MERCADO PUBLICO,MERCADO MORELIA,6720.0
MO10DEMOMOPO14250.0,MERCADO PUBLICO,MERCADO 10 DE MAY6O,14250.0
MOPO12SNPOANMOPO12200.0,MERCADO PUBLICO,MERCADO PUBLICO 182 SAN PEDRO ATOCPAN,12200.0
TOMOPO16700.0,MERCADO PUBLICO,TULYEHUALCO,16700.0
nnnn4270.0,,,4270.0
MO20DEJOMOPO7248.0,MERCADO PUBLICO,MERCADO 20 DE JULIO,7248.0
MOZAMOPO13710.0,MERCADO PUBLICO,MERCADO ZAPOTITLA,13710.0
MOELALMOPO2980.0,MERCADO PUBLICO,MERCADO EL ARENAL,2980.0
nnnn4850.0,,,4850.0
FOCSANMOPO7960.0,MERCADO PUBLICO,FERNANDO CASAS ALEMAN,7960.0
MOEJMOPO4620.0,MERCADO PUBLICO,MERCADO ELRELOJ,4620.0
MOCAMOPO2660.0,MERCADO PUBLICO,MERCADO COSMOPOLITA,2660.0
MO33DEMOMOPO9870.0,MERCADO PUBLICO,MERCADO 3 DE MAYO,9870.0
MO66DEJOMOPO9530.0,MERCADO PUBLICO,MERCADO 6 DE JULIO,9530.0
MOEOCOMOPO8500.0,MERCADO PUBLICO,MERCADO ESFUERZO CONJUNTO,8500.0
nnnn7069.0,,,7069.0
MOZAVA34MOPO7020.0,MERCADO PUBLICO,MERCADO ZONA VILLA 34,7020.0
nnnn9837.0,,,9837.0
nnnn9258.0,,,9258.0
ESUATAOOCO12930.0,OTRO CONGLOMERADO,ES UNA TORTILLERIA,12930.0
XOMOPO9640.0,MERCADO PUBLICO,XOCHITEPANGO,9640.0
nnnn8769.0,,,8769.0
nnnn4030.0,,,4030.0
PAHOCOYYPACL9000.0,CENTRO Y PLAZA COMERCIAL,PLAZA HIDALGO,9000.0
MAMADEJZMOPO14100.0,MERCADO PUBLICO,MARGARITA MAZA DE JUAREZ,14100.0
MOJACSMOPO15800.0,MERCADO PUBLICO,MERCADO JAMAICA COMIDAS,15800.0
LSPODELATEMOPO15500.0,MERCADO PUBLICO,LUIS PRECIADO DE LA TORRE,15500.0
nnnn8910.0,,,8910.0
MOBADECAMOPO9230.0,MERCADO PUBLICO,MERCADO BATALLA DE CELAYA,9230.0
MODESAILTA12DEOEMOPO7010.0,MERCADO PUBLICO,MERCADO DE SANTA ISABEL TOLA 12 DE OCTUBRE,7010.0
nnnn1289.0,,,1289.0
MO17ANCLMOPO15740.0,MERCADO PUBLICO,MERCADO 187 AVIACION CIVIL,15740.0
MO11DESEMOPO7870.0,MERCADO PUBLICO,MERCADO 1 DE SEPTIEMBRE,7870.0
CN35MOPO8400.0,MERCADO PUBLICO,CONCENTRACION 385,8400.0
nnnn9227.0,,,9227.0
CNSNMOPO4910.0,MERCADO PUBLICO,CARMEN SERDAN,4910.0
44DEFOMOPO7090.0,MERCADO PUBLICO,4 DE FEBRERO,7090.0
MODESODOMOPOnan,MERCADO PUBLICO,MERCADO DE SANTO DOMINGO,
CNLALAMOPOnan,MERCADO PUBLICO,CONCENTRACION LA LOMITA,
AOLZMSMOPO15670.0,MERCADO PUBLICO,ADOLFO LOPEZ MATEOS,15670.0
MOCNGEMOPO9230.0,MERCADO PUBLICO,MERCADO CONGREGACION GUADALUPE,9230.0
EOCOMOPO8500.0,MERCADO PUBLICO,ESFUERZO CONJUNTO,8500.0
MO21DEMOMOPO8500.0,MERCADO PUBLICO,MERCADO 21 DE MARZO,8500.0
EOCLNOCOSNNEEOCLYYDESS3510.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL NO CONGLOMERADO SIN NOMBRE,3510.0
nnnn1298.0,,,1298.0
PASNCNCOYYPACL15100.0,CENTRO Y PLAZA COMERCIAL,PLAZA SAN CIPRIAN,15100.0
COUODSEOCLYYDESS6720.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CENTRO URBANO DOCTORES,6720.0
nnnn10926.0,,,10926.0
LAPAMOPO9360.0,MERCADO PUBLICO,LA PURISIMA,9360.0
MO31LAMOPO2300.0,MERCADO PUBLICO,MERCADO 366-1 LINDAVISTA-VALLEJO-PATERA,2300.0
CSDE17MOPO9260.0,MERCADO PUBLICO,CONSTITUYENTES DE 1917,9260.0
MOJNDEDSPAMOPO13260.0,MERCADO PUBLICO,MERCADO JUAN DE DIOS PEZA,13260.0
22DEEOMOPO14160.0,MERCADO PUBLICO,22  DE ENERO,14160.0
MOLAPZMOPO14000.0,MERCADO PUBLICO,MERCADO LA PAZ,14000.0
MOPONOMOPO6870.0,MERCADO PUBLICO,MERCADO PAULINO NAVARRO,6870.0
CNLSDEBAMOPO9700.0,MERCADO PUBLICO,CONCENTRACION LOMAS DE BUENAVISTA,9700.0
CEAN22MOPO7530.0,MERCADO PUBLICO,CAMPESTRE ARAGON 272,7530.0
MOLSDESACZMOPO9700.0,MERCADO PUBLICO,MERCADO LOMAS DE SANTA CRUZ,9700.0
nnnn13030.0,,,13030.0
ELMRMOPO14240.0,MERCADO PUBLICO,EL MIRADOR,14240.0
nnnn7030.0,,,7030.0
nnnn9046.0,,,9046.0
PAMD20MOPO15100.0,MERCADO PUBLICO,PLAZA MERCED 2000,15100.0
nnnn2310.0,,,2310.0
MOAORZCZLACZMOPO4630.0,MERCADO PUBLICO,MERCADO ADOLFO RUIZ CORTINEZ LA CRUZ,4630.0
MODESNASTCMOPO14400.0,MERCADO PUBLICO,MERCADO DE SAN ANDRES TOTOLTEPEC,14400.0
MOCC45MOPO7160.0,MERCADO PUBLICO,MERCADO CUAUTEPEC 405,7160.0
nnnn3436.0,,,3436.0
nnnn2110.0,,,2110.0
nnnn7363.0,,,7363.0
nnnn6810.0,,,6810.0
ARCLSNNEPEYYARCL6400.0,PASAJE Y ANDADOR COMERCIAL,ANDADOR COMERCIAL SIN NOMBRE,6400.0
JEMAMSYYPNMOPO14325.0,MERCADO PUBLICO,JOSE MARIA MORELOS Y PAVON,14325.0
IOZAMOPO9020.0,MERCADO PUBLICO,IGNACIO ZARAGOZA,9020.0
nnnn4340.0,,,4340.0
MOPOMOPO9637.0,MERCADO PUBLICO,MERCADO POTRERO,9637.0
nnnn16888.0,,,16888.0
NOTEPEYYARCL6200.0,PASAJE Y ANDADOR COMERCIAL,NO TIENENOMBRE,6200.0
TSESMOPO7820.0,MERCADO PUBLICO,TRES ESTRELLAS,7820.0
nnnn7515.0,,,7515.0
nnnn9689.0,,,9689.0
MOPONO18SNBOANMOPO7730.0,MERCADO PUBLICO,MERCADO PUBLICO NUMERO 188 SAN BARTOLO ATEPEHUACAN,7730.0
ELPOMOPO9230.0,MERCADO PUBLICO,EL PARAISO,9230.0
SNJEMOPO13020.0,MERCADO PUBLICO,SAN JOSE,13020.0
MODESNJNIN09MOPO13530.0,MERCADO PUBLICO,MERCADO DE SAN JUAN IXTAYOPAN 0179,13530.0
MOSNLOTOMOPO9900.0,MERCADO PUBLICO,MERCADO SAN LORENZO TEZONCO,9900.0
OOTODECOSNNEOOCO12500.0,OTRO CONGLOMERADO,OTRO TIPO DE CONGLOMERADO SIN NOMBRE,12500.0
nnnn9098.0,,,9098.0
nnnn10130.0,,,10130.0
MOGEDLMLMOPO9300.0,MERCADO PUBLICO,MERCADO GUADALUPE DEL MORAL,9300.0
LOVEMOPO8500.0,MERCADO PUBLICO,LEANDRO VALLE,8500.0
CNCL22DEALMOPO9239.0,MERCADO PUBLICO,CONCENTRACION COMERCIAL 2 DE ABRIL,9239.0
CNFOVAOOCO9220.0,OTRO CONGLOMERADO,CONCENTRACION FRANCISCO VILLA,9220.0
MOEAMOPO7810.0,MERCADO PUBLICO,MERCADO ESTRELLA,7810.0
ASYYVSCLDEAO9410.0,CENTRAL DE ABASTO,ABARROTES Y VIVERES,9410.0
MOVEDELSMOPO9800.0,MERCADO PUBLICO,MERCADO VALLE DE LUCES,9800.0
TEMOPO14657.0,MERCADO PUBLICO,TLALMILLE,14657.0
nnnn14649.0,,,14649.0
MODEAS15NSMOPO16450.0,MERCADO PUBLICO,MERCADO DE ARTESANIAS 115 NATIVITAS,16450.0
nnnn16428.0,,,16428.0
PEBOMOPO9770.0,MERCADO PUBLICO,PUENTE BLANCO,9770.0
nnnn14442.0,,,14442.0
nnnn16640.0,,,16640.0
nnnn4477.0,,,4477.0
VNCAMOPO9800.0,MERCADO PUBLICO,VALENTIN CAMPA,9800.0
VODEQAMOPO7440.0,MERCADO PUBLICO,VASCO DE QUIROGA,7440.0
EXESDELAMAMAMOPO8010.0,MERCADO PUBLICO,EX EJIDOS DE LA MAGDALENA MIXHUCA,8010.0
MOQLMOPO9640.0,MERCADO PUBLICO,MERCADO QUETZALCOATL,9640.0
CNSNJNXAMOPO9850.0,MERCADO PUBLICO,CONCENTRACION SAN JUAN XALPA,9850.0
nnnn14326.0,,,14326.0
MOPOSOSNIOZAMOPO11650.0,MERCADO PUBLICO,MERCADO PUBLICO SEDECO SAN ISIDRO ZONA,11650.0
MOJZMOPO12100.0,MERCADO PUBLICO,MERCADO JUAREZ,12100.0
BOJZMOPO14500.0,MERCADO PUBLICO,BENITO JUAREZ,14500.0
MOMCMOPO13640.0,MERCADO PUBLICO,MERCADO MIXQUIC,13640.0
MOCIMOPO9660.0,MERCADO PUBLICO,MERCADO CITLATI,9660.0
nnnn1040.0,,,1040.0
nnnn11350.0,,,11350.0
PAnnnan,,PASA,
nnnn4880.0,,,4880.0
nnnn2320.0,,,2320.0
"BRPAT,BROOPA14320.0","TIANGUIS, BAZAR O PULGA",BAZAR PERICOAPA,14320.0
CNBZMOPO8930.0,MERCADO PUBLICO,CONCENTRACION BENITOJUAREZ,8930.0
AODLMOISVSPEYYARCL7300.0,PASAJE Y ANDADOR COMERCIAL,ANEXO DEL MERCADO INDIOS VERDES,7300.0
PADELSMSCOYYPACL6060.0,CENTRO Y PLAZA COMERCIAL,PLAZA DE LAS MANUALIDADES,6060.0
CMISVSANIIPEYYARCL7369.0,PASAJE Y ANDADOR COMERCIAL,CETRAM INDIOS VERDES ANDEN I,7369.0
nnnn7359.0,,,7359.0
nnnn13369.0,,,13369.0
BEDEANPERO7979.0,PARQUE RECREATIVO,BOSQUE DE ARAGON,7979.0
IECSEOCLYYDESS6060.0,EDIFICIO COMERCIAL Y DE SERVICIOS,INMUEBLE CORTES,6060.0
MO28BAMOPO6400.0,MERCADO PUBLICO,MERCADO 28 BUGAMBILIA,6400.0
nnnn4980.0,,,4980.0
DS75EOCLYYDESS6010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,DONCELES 75,6010.0
nnEOCLYYDESS5110.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,5110.0
ASBSOOCOnan,OTRO CONGLOMERADO,ARCOS BOSQUES,
ASBSEOCLYYDESS5120.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ARCOS BOSQUES,5120.0
MOJAVEMOPO15800.0,MERCADO PUBLICO,MERCADO JAMAICA VIVE,15800.0
MOSAMOPO15810.0,MERCADO PUBLICO,MERCADO SONORA,15810.0
MODEPSCOMOPO16036.0,MERCADO PUBLICO,MERCADO DE PLANTAS CUEMANCO,16036.0
nnnn11610.0,,,11610.0
COYYPACLSNNECOYYPACL6000.0,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,6000.0
ADMAMOPO8100.0,MERCADO PUBLICO,AMISTAD METROPOLITANA,8100.0
POPACOYYPACL6880.0,CENTRO Y PLAZA COMERCIAL,PROMO PLAZA,6880.0
TEBBOOCOnan,OTRO CONGLOMERADO,TORRE B,
PEEAPEYYARCL3300.0,PASAJE Y ANDADOR COMERCIAL,PASAJE ERMITA,3300.0
nnnn1618.0,,,1618.0
PEALYYOOPEYYARCL4360.0,PASAJE Y ANDADOR COMERCIAL,PASAJE AZUL Y ORO,4360.0
PALACOYYPACL6000.0,CENTRO Y PLAZA COMERCIAL,PLAZA LOMBARDIA,6000.0
PAINCOYYPACL6000.0,CENTRO Y PLAZA COMERCIAL,PLAZA IMAGEN,6000.0
PAEECOYYPACL6000.0,CENTRO Y PLAZA COMERCIAL,PLAZA ELEGANCE,6000.0
PANE44EOCLYYDESS6010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PALMA NORTE 414,6010.0
LSOOCO15230.0,OTRO CONGLOMERADO,LOCALES,15230.0
TEPMIIEOCLYYDESS14200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE PLATINUM II,14200.0
nnEOCLYYDESS6350.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,6350.0
TEEAIIEOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE ESMERALDA III,11000.0
PACLCOYYPACL4380.0,CENTRO Y PLAZA COMERCIAL,PLAZA CANTIL,4380.0
nnnn15290.0,,,15290.0
OOCOSNNEOOCO11230.0,OTRO CONGLOMERADO,OTRO CONLGOMERADO SIN NOMBRE,11230.0
EOCLYYDESSSNNEEOCLYYDESS1090.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,1090.0
nnnn14049.0,,,14049.0
nnnn2520.0,,,2520.0
PATACOYYPACL6800.0,CENTRO Y PLAZA COMERCIAL,PLAZA TURQUESA,6800.0
CNOOCO4910.0,OTRO CONGLOMERADO,COYOACÁN,4910.0
62nnnan,,682,
nnnn1170.0,,,1170.0
nnnn12070.0,,,12070.0
nnnn9818.0,,,9818.0
nnnn9078.0,,,9078.0
COJOEOCLYYDESS6000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CENTRO JOYERO,6000.0
NOOOCOnan,OTRO CONGLOMERADO,NINGUNO,
nnnn14737.0,,,14737.0
nnnn5280.0,,,5280.0
nnnn14249.0,,,14249.0
OOTODECOSNNEOOCO9360.0,OTRO CONGLOMERADO,OTRO TIPO DE CONGLOMERADO SIN NOMBRE,9360.0
nnnn5790.0,,,5790.0
CAYYASSEDOZAOOCOnan,OTRO CONGLOMERADO,CARPINTERIA Y ARTESANIAS SOBRE DISEÑO ZARAGOZA,
nnnn16060.0,,,16060.0
EOCLYYDESSSNNEEOCLYYDESS11550.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,11550.0
ELPNOOCO5110.0,OTRO CONGLOMERADO,EL PANTALON,5110.0
nnnn12280.0,,,12280.0
ZAILIAZAIL9850.0,ZONA INDUSTRIAL,ZONA INDUSTRIAL IZTAPALAPA,9850.0
TEJEEOCLYYDESS14010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE JADE,14010.0
JNHZYYDSOOCO6880.0,OTRO CONGLOMERADO,JUAN HERNANDEZ Y DAVALOS,6880.0
CREOCLYYDESSnan,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVOGOR,
PASNJNCOYYPACL6800.0,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JUAN,6800.0
nnnn15710.0,,,15710.0
"CA32H,COMOOOCA4980.0","HOSPITAL, CENTRO MEDICO O CLINICA",CLINICA 32,4980.0
nnnn54763.0,,,54763.0
PACOCACOYYPACL14338.0,CENTRO Y PLAZA COMERCIAL,PLAZA CUEMANCO COAPA,14338.0
PIPACOYYPACL6800.0,CENTRO Y PLAZA COMERCIAL,PUBLI PLAZA,6800.0
COOOPACLSNNECOYYPACL6000.0,CENTRO Y PLAZA COMERCIAL,CENTRO O PLAZA CAMERCIAL SIN NOMBRE,6000.0
MAZACOYYPACL3310.0,CENTRO Y PLAZA COMERCIAL,METROPLAZA ZAPATA,3310.0
CSCOCNEOCLYYDESS3100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CAMPUS CORPORATIVO COYOACAN,3100.0
PAPNEACOYYPACL14330.0,CENTRO Y PLAZA COMERCIAL,PLAZA PABELLON ESMERALDA,14330.0
EOCLYYDESSSNNEEOCLYYDESS6720.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,6720.0
EOCLYYDESSEOCLYYDESS6000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS,6000.0
EO58EOCLYYDESS6010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO 518,6010.0
TEMEEOCLYYDESS6500.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE MAPFRE,6500.0
COCYEOCLYYDESS5348.0,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVO CENTURY,5348.0
EODESSYYCLEOCLYYDESS11700.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO DE SERVICIOS Y COMERCIAL,11700.0
PAVACOYYPACL6010.0,CENTRO Y PLAZA COMERCIAL,PLAZA VALENCIANA,6010.0
COBSCOYYPACL9890.0,CENTRO Y PLAZA COMERCIAL,CIRCUITO BAHAMAS,9890.0
COYYPACLSNNECOYYPACL11330.0,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,11330.0
AAMOPO11820.0,MERCADO PUBLICO,AMERICA,11820.0
SARA48EOCLYYDESS4850.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SANTA ROSA 48,4850.0
HAHS19OOCO14380.0,OTRO CONGLOMERADO,HACIENDA HUIZACHES 19,14380.0
MA37OOCO3103.0,OTRO CONGLOMERADO,MAGDALENA 37,3103.0
PAAOCOYYPACL4200.0,CENTRO Y PLAZA COMERCIAL,PLAZA ALAMO,4200.0
TEAOEOCLYYDESS1210.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE ACUARIO,1210.0
PASNAOEOCLYYDESS6020.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA SAN ANTONIO,6020.0
PASDCOYYPACL6060.0,CENTRO Y PLAZA COMERCIAL,PLAZA SOLEDAD,6060.0
COILTOZAIL9209.0,ZONA INDUSTRIAL,COMPLEJO INDUSTRIAL TECNOLÓGICO,9209.0
CNDEROFO39MOPO8000.0,MERCADO PUBLICO,CONCENTRACION DE RIO FRIO 389,8000.0
PS10EOCLYYDESS11000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PALMAS 100,11000.0
nnEOCLYYDESS14209.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14209.0
UNRADECSENHSFSVSYYOSVSNSYYUSDLERDLMO25DEJOA.C.2.SEMOPO7510.0,MERCADO PUBLICO,UNION REVOLUCIONARIA DE COMERCIANTES EN HERRAMIENTAS FIERROS VIEJOS Y OBJETOS VARIOS NUEVOS Y USADOS DEL EXTERIOR DEL MERCADO 25 DE JULIO A. C. 2A. SE,7510.0
nnnn1769.0,,,1769.0
nnnn14360.0,,,14360.0
CLOOCO1210.0,OTRO CONGLOMERADO,CALAKMUL,1210.0
CLnnnan,,CALL,
MODELSFSMOPO10000.0,MERCADO PUBLICO,MERCADO DE LAS FLORES,10000.0
nnnn1720.0,,,1720.0
GNPADSCOYYPACL6010.0,CENTRO Y PLAZA COMERCIAL,GRAN PLAZA DONCELES,6010.0
PADELSOOCO12100.0,OTRO CONGLOMERADO,PLANTA DE LABORATORIOS,12100.0
PASS10EOCLYYDESS11200.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PRESA SALINILLAS 1120,11200.0
"LACADLCEBRT,BROOPA4100.0","TIANGUIS, BAZAR O PULGA",LA CASA DEL COYOTE BAZAR,4100.0
NOOOCO6880.0,OTRO CONGLOMERADO,NINGUNO,6880.0
POAADLTOMAOOCO6850.0,OTRO CONGLOMERADO,PASO A DESNIVEL TORIBIO MEDINA,6850.0
TEBBEOCLYYDESS1000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE B,1000.0
LAOOCO15530.0,OTRO CONGLOMERADO,LERMA,15530.0
PASOEOCLYYDESS6880.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA SERIMUNDO,6880.0
PAIAEOCLYYDESS3710.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA INDIANA,3710.0
PARAAAEOCLYYDESS5000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA REFORMA ALTA,5000.0
ASTSYYSAEOCLYYDESS8010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,ARTICULOS TEXTILES Y SERIGRAFIA,8010.0
ILVOZAIL2360.0,ZONA INDUSTRIAL,INDUSTRIAL VALLEJO,2360.0
NNOOCO7000.0,OTRO CONGLOMERADO,NAUCALPAN,7000.0
nnEOCLYYDESS14650.0,EDIFICIO COMERCIAL Y DE SERVICIOS,,14650.0
PAJZCOYYPACL9720.0,CENTRO Y PLAZA COMERCIAL,PLAZA JUAREZ,9720.0
PACLMSEOCLYYDESS6080.0,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA COMARCIAL MESONES,6080.0
EOCLYYDESSSNNEEOCLYYDESS15100.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,15100.0
EOSNNEEOCLYYDESS6010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SIN NOMBRE,6010.0
ROFSMNMOPO1296.0,MERCADO PUBLICO,RICARDO FLORES MAGON,1296.0
PACOYYPACL6010.0,CENTRO Y PLAZA COMERCIAL,PLAZADORADA,6010.0
GEIIRZMOPO16000.0,MERCADO PUBLICO,GUADALUPE I RAMIREZ,16000.0
EOCLEOCLYYDESS6010.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO CONTINENTAL,6010.0
EOSNJEEOCLYYDESS6000.0,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO SAN JORGE,6000.0
PACOCOYYPACL8400.0,CENTRO Y PLAZA COMERCIAL,PLAZA CENTENO,8400.0
PNAL28MOPO15610.0,MERCADO PUBLICO,PANTITLAN ARENAL 238,15610.0
SNNEEOCLYYDESS4360.0,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,4360.0
POPLCOYYPACL4700.0,CENTRO Y PLAZA COMERCIAL,PATIO PEDREGAL,4700.0
PANSHSCOYYPACL6720.0,CENTRO Y PLAZA COMERCIAL,PLAZA NIÑOS HEROES,6720.0
